19.72,67.38,1.284,19.13
19.7,65.95,0.999,21.93
21.44,59.75,0.93,29.55
23.53,54.11,0.984,27.93
24.12,53.96,1.186,23.94
24.99,51.1,0.996,26.6
26.54,47.67,0.821,28.33
27.78,41.92,1.05,27.73
25.75,42.31,1.712,22.08
22.11,49.85,1.505,29.79
23.93,44.29,1.162,28.85
24.06,45.78,0.806,28.06
25.62,35.31,2.131,29.17
25.7,36.37,1.503,29.22
26.08,42.73,0.977,27.57
25.05,46.86,0.721,27.23
25.83,32.6,1.459,29.28
24.1,38,1.705,30.08
23.22,40.92,1.554,27.83
24.02,36.79,1.587,29.44
24.54,41.62,0.79,28.29
25.15,43.93,0.701,27.88
26.8,47.94,0.805,27.93
28.18,42.88,0.749,28.82
29.45,32.41,1.245,26.13
27.23,37.9,0.827,16.68
28.5,32.35,1.217,19.88
27.94,36.34,1.426,26.21
27.18,43.55,1.024,20.59
28.5,36.93,1.023,24.18
28.8,40.96,0.868,27.86
28.72,40.68,0.969,24.53
25.99,51.98,1.246,18.44
26.56,50.62,1.124,23.5
27.35,45.63,0.742,26.42
28.37,36.58,1.175,28.1
27.18,27.76,1.342,29.29
25.73,38.72,0.699,28.78
28.82,36.7,0.862,27.97
27.79,33.62,1.047,27.69
26.43,38.69,1.11,27.25
25.9,33.35,1.563,26.84
23.78,44.8,0.737,27.65
25.59,41.59,0.815,27.62
27.11,34.95,1.089,27.5
27.54,35.04,1.701,27.7
27.11,35.8,0.621,27.27
28.15,40.96,0.775,26.41
27.06,40.2,1.015,25.68
23.47,38.85,0.874,27.79
24.7,38,0.681,27.56
24.56,34.9,0.812,27.52
25.48,36.06,0.764,26.18
24.62,38.36,1.255,26.54
23.75,39.86,0.779,26.88
24.36,34.7,0.661,26.24
26.5,33.72,0.902,25.86
24.13,32.41,1.147,25.18
21.24,39.65,0.833,26.38
23.62,31.68,1.432,25.03
22.53,38.92,2.393,24.56
19.25,50.18,2.952,23.24
17.99,63.16,2.095,13.3
17.05,64.8,1.645,16.81
17.29,60.8,0.754,24.39
20.37,47.42,0.704,26.17
23.77,41.29,0.845,25.77
25.24,42.28,0.797,25.49
25.95,40.41,0.985,24
24.22,40.2,0.917,23.85
23.74,42.81,1.086,23.48
22.57,44.52,0.73,22.36
22.72,43.08,0.746,24.43
24.96,40.93,0.941,24.03
24.88,37.84,0.872,24.5
23.86,35.83,0.764,24.44
24.88,48.35,0.842,23.56
25.62,41.24,1.024,23.9
25.67,31.65,1.011,20.7
25.38,34.65,0.644,22.38
28.95,34.98,0.932,22.14
28.15,36.71,0.902,21.61
26.49,42.41,0.938,20.88
25.24,45.65,0.914,19.91
24.5,46.52,0.701,20.94
22.48,59.67,1.034,16
22.89,59.43,0.648,20.67
24.66,47.38,1.292,20.32
21.1,54.34,1.042,13.02
19.85,58.85,1.696,17.69
17.65,62.26,1.946,15.59
16.02,56.16,1.746,13.12
15.64,54.74,1.001,21.72
17.51,47.93,0.999,21.35
18.91,50.59,0.684,20.62
19.849,47.042,0.447,0.993
21.48,43.29,0.928,15.8
20.37,55.38,1.807,7.18
15.87,67.83,0.832,16.53
14.82,69.7,1.281,13.36
15.77,69.27,2.424,11.3
18.39,57.22,1.562,17.9
17.5,54.1,0.597,19.63
19.72,48.16,1.455,19.78
20.98,52.81,2.392,18.1
19.54,59.18,1.826,14.82
19.68,63.45,1.589,14.38
18.56,65.56,0.766,16.69
20.31,52.18,1.639,15.83
14.29,64.53,2.049,13.8
13.45,59.36,0.591,17.92
15.62,49.58,0.95,17.71
17.76,56.69,0.499,13.8
19.73,51.59,0.642,15.54
20.59,48.54,0.805,16.35
18.88,61.87,0.683,7.48
17.9,57.78,2.196,11.79
14.52,51.45,0.763,17.44
14.2,53.17,0.695,17.03
15.7,57.63,0.737,16.54
17.95,55.24,1.134,13.2
19.02,57.33,1.712,11.24
13.87,87.6,0.682,1.857
15.08,81.1,1.49,5.455
14.58,81.5,1.868,4.047
14.87,88,1.203,2.095
14.67,80.5,1.799,8.27
16.33,78.2,1.791,4.076
15.74,84.7,1.641,3.076
16.67,80.7,0.813,7.06
17.3,73.1,1.268,4.797
15.6,75.4,1.123,9.51
16.14,77,0.822,10.07
17.26,75.2,0.642,12.91
16.81,73.1,0.446,13.28
15.33,77.2,0.432,10.18
15.01,77.5,0.863,11.96
14.16,82,0.45,8.6
13.48,89.2,0.389,4.98
13.16,86.3,1.568,2.508
13.22,82.5,1.433,1.936
13.57,76.4,1.03,5.483
12.08,78.7,0.648,6.299
13.32,86.7,0.598,2.061
14.93,80.8,0.959,5.877
13.6,74.4,0.845,12.11
11.45,81.4,0.503,11.37
10.15,81.6,0.358,11.83
9.36,82.7,0.385,10.84
8.65,82.8,0.465,11.26
8.4,82.2,0.487,11.14
10.26,73.5,0.705,9.95
11.75,84.1,1.712,1.894
8.09,79.8,1.656,9.05
11.08,79.8,0.684,3.44
9.96,84.2,0.853,9.64
11.19,83.4,2.197,8.61
10.76,83,2.795,4.963
12.7,79.1,3.625,10.2
12.68,77.9,2.251,5.374
14.75,71.3,2.565,1.481
6.786,89.6,0.337,5.891
6.728,84.3,0.455,7.52
7.8,83.5,0.393,4.39
8.76,81.9,0.471,9.06
6.554,84.8,0.564,9
6.376,88.6,0.432,6.127
9.13,86,0.705,3.205
8.23,87.6,1.808,3.044
12.97,85.4,2.295,3.302
11.22,84.8,2.001,3.413
7.55,71.6,2.844,9.65
6.966,88.1,1.231,2.206
8.8,70.7,3.515,7.2
4.202,79.6,1.594,8.03
2.87,78.6,0.651,9.07
2.054,79.9,0.598,9.61
4.31,82.1,0.457,4.666
4.919,80.9,0.42,8.91
2.726,84.7,0.422,9.01
2.087,84.1,0.297,7.26
2.554,83.6,0.304,8.18
2.419,87.2,0.394,6.887
3.235,84.8,0.375,5.196
1.947,75.4,0.482,7.55
0.769,73.1,0.516,8.01
0.389,79,0.395,8.5
0.501,80.9,0.485,8.27
3.26,75.1,0.917,7.77
0.595,83.1,0.608,8.31
0.823,78.1,0.412,8.7
1.499,76.4,0.345,8.26
2.967,72.1,0.55,8.82
1.881,75.7,0.495,8.5
3.226,78.7,0.496,8.59
4.963,82.1,0.517,5.918
8.11,88,0.314,1.634
6.487,88.7,0.402,2.862
5.935,84.7,0.409,7.53
2.598,84.4,0.421,8.5
3.565,80.8,0.556,8.52
3.096,83.7,0.368,7.52
2.701,86.8,0.362,7.86
1.667,95.7,0.755,1.89
6.705,88.1,1.11,2.045
5.895,84,0.537,3.791
3.161,89.6,0.773,3.105
3.38,84.3,0.544,6.835
3.285,82.9,0.526,9.12
4.387,81,0.462,8.58
5.56,80.3,0.455,6.717
5.19,84.6,0.596,6.001
6.864,86.1,1.232,4.051
6.757,83.1,0.899,1.728
6.508,84.3,0.406,4.231
5.117,91.2,0.478,4.615
4.495,92.5,0.496,5.459
4.206,88.4,0.467,6.694
4.099,87.3,2.023,2.406
3.947,73.8,2.266,10.18
0.652,70.4,1.259,10.95
1.756,71.1,1.818,4.441
2.094,61.85,1.348,6.788
1.523,42.8,0.776,11.87
1.161,69.06,0.9,3.937
5.482,80.7,0.519,1.162
5.862,85.7,0.683,7.52
4.162,81.7,0.541,8.99
2.631,81,0.476,11.84
4.167,79,0.996,7.36
7.91,81.2,0.453,8.87
6.864,87.7,0.429,4.062
6.53,88.2,1.341,4.567
6.836,80,2.411,8.84
7.7,90.2,0.58,2.847
8.06,74.6,3.213,11.7
10.75,76.7,2.911,11.98
12.51,82.1,2.584,5.184
11.63,77.7,2.037,8.78
9.2,84.1,0.813,8.14
10.11,76.1,1.837,8.62
6.76,76.7,0.594,12.07
10.61,64.89,2.274,13.33
8.19,76.6,2.899,11.32
7.77,73.3,2.262,11.96
6.188,79.6,1.221,12.42
6.62,83.7,0.538,4.749
6.424,80.7,1.229,13.74
6.933,84.4,1.347,6.968
9.01,83,2.771,7.29
9.04,82,2.668,6.779
9.87,74.1,2.999,6.736
7.87,65.15,1.066,16.46
8.42,71.9,1.09,16.04
11.4,78.4,2.697,13.93
10.77,75.5,2.855,16.77
9.84,78.7,2.332,15.12
11.2,77.9,1.237,12.92
11.02,71.6,1.861,16.42
8.02,60.2,1.172,18.05
6.84,78.5,1.268,4.129
11.42,62.57,5.294,12.9
8.46,51.84,2.266,18.91
7.42,67.46,0.74,15.85
10.67,38.01,1.096,18.06
7.17,45.74,0.78,20.08
7.34,57.1,0.886,19.06
8.88,60.93,0.761,19.79
10.42,50.13,1.057,19.01
9.81,53.61,0.803,19.76
10.76,56.9,0.838,18.26
10.2,59.62,0.659,19.26
9.98,59.18,1.604,20
8.78,49.89,3.45,19.17
4.358,54.71,2.869,19.23
2.874,53.475,1.515,0.924
4.378,49.31,1.497,20.9
8.04,54.77,1.232,14.48
7.92,57.31,0.818,21.87
7.83,56.88,0.928,20.35
8.81,69.95,1.061,15.52
9.21,78.3,0.937,8.81
8.4,67.96,0.826,16.5
9.95,59.95,0.951,14.9
9.22,59.93,2.405,16.65
9.37,74.6,2.07,14.12
6.959,81.2,0.957,11.48
5.936,79.6,0.99,12.45
6.506,75.4,1.513,14.2
7.31,75,1.473,6.815
5.345,67.42,0.882,15.26
7.52,85,0.93,6.946
6.766,80.9,0.737,10.36
9.45,76.8,0.646,13.07
10.39,77.9,1.153,14.38
12.7,75.7,0.656,11.81
11.9,73.5,1.14,16.18
11.18,83.5,0.734,11.74
11.8,81.8,0.682,13.23
12.38,74.2,0.721,20.2
13.3,71.1,0.757,21.04
12.76,74.5,0.785,20.55
12.48,75.4,0.676,18.41
14.41,61.68,1.015,22.77
15.28,57.24,0.719,24.93
16.34,59.35,0.814,22.12
15.71,54.34,0.89,25.08
15.15,60.27,0.952,24.86
16.61,58.1,0.773,25.85
17.99,46.33,0.759,24.67
12.56,83.8,0.757,5.238
11.26,86.2,0.875,11.52
11.93,78.4,0.769,18.81
11.07,82.1,0.992,13.76
12.44,76.7,0.84,20.61
12.11,72.4,2.465,17.48
10.04,65.37,2.202,19.79
10.57,83.6,0.938,6.899
11.34,78,0.832,15.86
12.8,69.67,0.642,19.5
11.38,65.7,1.037,21.74
12.51,62.07,0.987,26.89
15.25,58.66,0.671,27.66
17.52,55.67,0.789,28.52
18.43,58.11,0.646,28.01
18.96,55.74,1.193,27.67
17.83,50.83,1.598,28.25
17.66,57.52,1.09,20.41
17.07,53.09,2.154,24.45
13.14,51.97,1.944,26.09
13.56,53.52,0.64,28.66
16.63,51.28,0.607,26.26
18.96,55.92,0.937,24.81
22.24,55.56,0.608,28
23.33,49.87,1.163,23.32
17.97,66.24,1.255,14.86
17.8,69.8,0.747,20.25
17.12,74.6,1.791,16.76
16.74,75.9,1.451,16.13
12.94,88.5,0.661,7
12,87,0.644,8.42
14.43,73.5,1.622,22.11
16.32,65.66,2.696,20.12
13.24,56.74,1.738,30.2
15.83,58.72,1.099,29.6
18.25,58.74,2.217,29.11
16.62,56.67,2.59,26.28
16.86,51.28,0.782,29.68
18.06,56.08,0.936,27.05
18.43,56.32,0.501,24.24
19.98,51.22,0.908,29.69
18.93,53.35,0.841,28.88
19.32,53.3,0.692,29.92
21.68,51.48,0.724,29.61
21.67,57.59,0.796,22.55
21.18,64.54,0.775,20.01
19.65,60.95,1.308,26.1
19.76,56.35,0.739,29.13
21.77,50.72,1.031,29.46
21.17,47.93,1.691,28.13
17.73,69.7,1.669,14.68
17.56,77.7,1.753,13.55
17.55,87,0.83,7.69
17.69,81.9,0.86,9.55
20.27,67.18,0.832,25.76
19.33,61.68,1.605,26.38
17.38,64.57,1.289,17.05
17.76,52.79,1.068,26.65
18.14,52.86,0.634,29.76
22.09,48.38,0.939,29.39
25.09,46,1.491,27.34
22.17,47.14,1.884,29.42
20.48,46.65,0.857,28.94
21.05,47.25,0.794,28.82
23.28,48,0.971,27.23
23.75,37.83,1.181,29.68
24.12,38.84,1.235,29.03
22.29,45.67,1.939,26.99
21.98,42.98,0.891,29.18
24.42,44.47,1.43,27.11
24.83,40.54,1.223,28.82
22.69,34.93,0.909,29.23
25.78,36.65,0.874,27.75
26.17,39.93,1.011,23.81
26.38,41.5,1.498,27.39
22.34,43.59,1.182,28.59
21.13,37.7,0.861,29.12
22.99,42.62,0.734,28.7
25.77,38.9,0.886,27.75
27.51,37.29,1.005,27.73
28.92,28.83,1.537,26.86
27.18,30.74,1.518,26.45
23.56,45.39,1.695,27
24.32,42.53,1.046,28.16
24.45,36.57,1.233,28.74
22.96,35.43,1.727,28.63
22.16,33.62,0.885,26.98
22.63,33.81,1.424,28.44
22.46,33.14,1.351,26.69
22.37,41.98,2.978,24.15
21.44,42.59,0.687,28.27
24.29,37.09,0.891,27.61
26.28,32.76,1.028,27.79
27.11,30.92,1.004,28.04
27.86,32.58,0.634,27.37
28.52,33.49,0.997,25.71
27.59,29.61,0.752,26.91
27.88,26.5,1.179,26.56
26.74,29.43,1.365,25.49
25.39,35.88,0.77,26.62
26.93,37.65,0.866,25.73
29.36,39.39,0.749,25.18
26.14,41.55,1.373,14.93
24.02,58.13,1.119,24
23.82,52.81,0.936,22.94
23.16,40.29,0.819,24.92
23.6,38.21,1.029,22.78
23.93,34.65,1.28,25.59
22.83,35.58,1.135,25.39
23.91,40.2,1.067,25.44
24.49,36.38,1.353,25.42
24.11,42.86,2.172,25.99
22.8,41.34,0.778,25.96
23.91,42.87,0.931,22.99
25.51,44.5,1.199,25.27
22.94,34.56,0.925,25.5
22.13,34.56,1.191,24.93
20.67,35.43,1.348,24.92
18.16,44.64,1.013,24.71
20.25,44.42,0.863,23.78
20.06,53.55,1.152,17.04
21.28,69.32,2.275,9.71
26.23,47.1,2.037,15.81
29.25,31.27,1.462,15.29
28.01,38.31,1.002,21.73
22.61,40.86,1.937,24.02
20.9,42.81,0.977,22.99
19.44,37.41,0.873,24.18
22.65,42.23,0.873,21.6
23.98,45.55,0.667,22.35
23.87,38.9,0.709,22.2
22.48,36.17,0.814,23.05
22.56,37.63,0.835,22.9
22.6,50.71,0.66,22.75
22.22,37.31,0.799,22.73
21.85,41.47,0.776,21.94
22.82,44.1,0.895,16.45
22.58,51.7,0.916,20.1
22.34,51.66,0.772,20.93
22.07,52.91,1.128,16.88
21.85,60.5,0.99,16.46
19.45,65.42,0.969,14.86
20.43,58.67,0.747,18.11
22.42,52.36,0.797,18.17
20.9,55.9,1.57,17.1
19.85,52.17,0.77,18.69
20.67,48.44,0.899,17.2
22.36,57.14,1.019,17.2
20.24,62.57,1.098,13.13
20.2,60.5,0.695,19.22
20.82,59.09,0.639,18.2
21.32,49.08,0.861,19.24
19.95,44.78,0.964,19.53
15.54,43.68,0.804,20.24
12.6,47.03,0.767,19.72
14.81,43.01,0.66,19.56
16.79,68.41,1.354,7.32
17.56,63.41,1.146,11.51
17.8,72.6,0.767,10.11
17.54,76.6,0.593,9.03
15.15,87.8,0.682,5.275
14.96,82,0.439,11.36
16.33,76.1,0.871,15.26
16.05,72,0.718,17
15.87,74,0.496,13.39
16.78,68.07,0.493,16.43
16.14,58.63,0.733,17.76
14.86,63.01,0.538,16.95
14.64,52.16,1.102,16.86
14.59,58.31,0.789,16.84
13.53,62.33,0.598,16.84
14.37,62.76,0.665,15.66
15.32,64.71,0.575,14.53
15.94,66.09,0.66,14.68
15.23,63.07,0.632,15.29
14.8,58.11,0.674,15.42
13.2,67.06,0.49,15.39
12.84,61.47,0.655,15.34
10.65,64.42,0.529,13.66
12.58,54.6,1.035,14.67
14.53,54.86,0.555,8.95
11.98,81.8,0.878,3.347
10.47,66.93,0.691,13.77
8.37,65.21,0.653,14.13
8.45,65.4,0.827,12.94
10.42,63.72,0.535,14.2
11.52,59.54,0.6,13.57
11.04,56.78,0.927,14.03
8.41,55.71,0.855,13.91
7.58,55.51,0.454,13.65
8.57,56.5,0.48,13.64
8.65,64.78,0.558,13.28
8.83,58.99,0.516,13.35
8.7,60.19,0.412,12.69
8.01,63.77,0.642,12.93
7.69,64.21,0.513,12.61
7.88,63.63,0.555,12.38
7.99,59.65,0.56,8.08
6.914,61.98,0.598,11.43
4.979,54.81,0.543,12.1
6.908,44.7,0.43,11.75
7.09,47.65,0.45,11.87
5.863,56.63,0.688,11.47
6.204,62.86,0.68,10.98
2.05,41.84,0.693,12.18
0.057,35.33,0.561,11.86
0.765,39.41,0.801,11.66
2.51,54.17,0.635,5.087
11.93,85.8,2.115,1.976
7.78,80.9,1.475,6.673
5.723,83.6,0.775,7.9
5.34,79,0.534,9.34
4.612,72.3,0.82,10.81
4.852,62.26,0.817,10.83
5.406,72.6,0.665,10.33
5.773,67.75,0.716,10.49
2.481,76.9,0.451,10.08
2.355,78.6,0.511,8.86
2.537,76.7,0.486,9.88
3.88,79.1,0.512,8.05
4.142,88.6,0.486,5.174
6.831,82.5,1.145,8.31
4.289,84.7,0.483,7.8
4.174,83.4,0.542,9.08
4.632,83.6,0.388,8.13
2.222,93.3,0.532,2.27
3.34,93.7,0.479,2.966
8.44,78.4,2.234,2.995
6.407,61.84,1.286,9.62
1.249,74.9,0.577,9.2
0.631,69.06,0.396,9.19
0.569,65.22,0.549,9.5
-1.17,71.5,0.526,9.52
-1.966,74,0.598,9.16
-0.549,71,0.781,9.12
0.701,75.9,0.531,7.11
4.601,82.3,1.148,1.336
6.389,73.4,1.596,4.667
8.14,74.5,1.833,1.297
8.17,75.1,1.111,3.605
5.894,87.8,0.575,1.886
7.9,78.7,0.556,6.636
4.7,82.2,0.522,7.9
3.069,81,0.528,8.03
6.204,73.4,0.61,6.468
3.628,78.3,0.532,7.96
1.344,83,0.433,8.77
0.105,86.5,0.545,7.58
2.136,80.5,0.506,8.18
0.026,78.5,0.463,9.13
0.055,79.7,0.408,4.685
5.78,85.7,1.107,2.534
6.84,80.1,2.866,3.869
5.256,80.5,0.75,7.76
7.67,82.9,1.83,5.24
10.8,84.8,1.709,3.555
9.12,81.2,0.383,4.086
6.055,88.9,0.413,2.534
8.07,88.3,0.367,3.215
8.74,86.6,0.491,4.143
6.837,76.4,2.776,2.069
2.641,76,1.126,9.79
3.388,76.9,0.748,10.11
6.091,85.7,1.612,6.265
6.278,81.3,2.18,3.23
9.41,68.49,4.158,5.594
6.539,79.9,2.312,8.41
6.15,88.8,0.571,4.91
6.228,85.6,0.44,8.69
6.307,83.4,0.425,10.15
5.582,83.8,0.526,8.7
4.923,81.3,0.505,7.45
5.743,74.1,0.488,10.54
5.026,80.5,0.538,9.73
4.866,80.4,0.749,6.659
4.35,75.4,0.735,10.4
3.824,75.4,0.451,11.25
4.117,69.14,0.41,11.62
4.206,65.9,0.617,11.9
4.376,66.86,0.601,11.26
3.636,66.52,0.501,12.47
2.978,68.81,0.955,7.12
4.018,84.9,0.692,6.454
7.78,78.1,2.397,3.57
7.32,75.3,2.681,10.02
4.249,82.9,0.757,10.08
4.352,81,0.453,11.19
6.837,69.58,0.796,13
7.27,62.5,0.779,13.76
7.08,63.09,0.935,13.74
5.908,63.16,0.898,14.05
5.31,61.62,0.743,14.26
6.05,64.52,1.519,9.18
6.023,62.48,1.936,8.55
8.87,63.37,1.838,2.798
9.13,67.38,0.565,6.622
7.93,66.41,1.316,13.36
7.91,66.03,2.622,7.09
8.54,81.3,1.267,2.77
10.32,83.3,1.284,5.072
9.49,84.8,0.479,7.1
10.34,73.1,0.882,10.53
10.19,63.86,1.336,15.5
10.71,60.06,1.456,10.75
9.03,85.9,0.809,1.888
9.19,85.2,0.341,5.797
7.84,83.6,0.545,10.54
10.54,75.6,0.834,13.74
11.8,76.5,0.576,11.19
10.78,73.5,0.588,12.97
10.12,72.5,0.574,15.07
11.42,65.63,0.617,17.47
11.87,62.37,0.77,17
7.26,54.3,1.389,17.34
4.717,44,1.844,18.37
4.579,45.3,1.078,18.52
6.509,44.2,1.212,19.14
8.3,41.84,1.09,18.01
8.55,51.14,2.183,15.79
7.77,68.74,3.733,5.746
13.54,66.29,2.771,17.48
13.22,63.84,1.647,18.01
11.74,53.15,0.691,19.56
13.63,51.85,0.927,16.97
13.96,49.72,3.903,19.3
11.33,51.06,2.086,20.61
11.67,55.58,2.202,19.04
9.63,63.03,2.301,13.76
8.62,51.43,0.807,18.59
7.19,45.16,1.08,10.73
8.1,41.27,2.008,21.54
8.68,58.2,3.346,12.21
4.938,54.43,2.452,17.67
8.54,50.58,2.548,19.7
11.14,52.15,1.508,21.4
10.49,49.99,3.547,12.55
11.48,60.39,5.22,5.899
12.58,55,1.973,20.39
13.8,50.85,1.045,19.58
10.35,64.21,2.858,15.65
10.32,46.24,2.478,23.08
11.62,51.77,1.077,22.34
14.01,50.06,0.811,24.01
16.32,31.25,0.973,24.55
15.12,30.71,0.923,24.76
14.48,48.94,0.729,24.38
15.26,40.2,1.641,20.72
13.67,66.05,2.483,11.69
11.58,77.8,2.502,10.01
14.98,70.7,3.353,10.17
12.92,72.4,3.328,10.66
7.75,77.1,2.167,7.3
9.57,61.23,1.387,19.27
10.29,68.49,3.304,23.57
10.72,60.81,0.693,24.53
11.35,59.54,0.619,23.26
14.64,55.46,1.354,18.85
10.69,77,2.475,1.399
10.16,72.6,4.841,18.61
9.83,78.2,2.381,7.12
9.36,77,3.436,13.9
10.75,71.5,3.643,14.47
12.57,65.43,2.308,20.85
15.58,64.81,1.274,25.45
16.49,62.32,0.593,24.07
18.28,52.6,0.84,26.71
18.6,50.27,0.678,26.71
19.1,47.65,1.189,25.11
17.08,44.35,2.807,20.5
13.69,46.44,3.019,27.9
12.99,45.14,2.094,28.37
13.82,47.03,0.931,28.25
17.92,42.97,0.869,27.13
20.32,33.16,0.923,23.21
20.35,40.94,1.199,21
20.29,47.94,0.864,25.74
21.39,43.05,0.76,23.14
19.21,47.97,1.557,17.65
14.76,75.1,1.069,6.049
15.21,70.4,1.44,15.84
10.03,85.1,1.496,4.245
14.44,65.92,0.9,19.49
15.66,61.26,0.869,26.88
15.19,73.2,1.596,18.05
14.62,68.7,1.665,15.11
15.12,63.14,1.274,22.37
15.32,70.5,1.613,17.89
15.35,64.21,1.403,20.2
12.89,74,1.497,18.91
13.99,64.56,1.147,21.17
15.22,59.48,1.411,25.32
16.07,67.22,1.282,17.38
18.43,55.02,2.031,26.77
15.37,76.6,2.032,12.16
13.64,69.45,2.091,20.42
11.68,80.8,0.755,11.46
12.7,69.55,1.364,20.72
14.51,63.45,1.695,22.07
13.79,70.3,1.674,13.89
14.86,64.73,1.585,16.19
13.98,75.5,0.628,14.27
14.49,74.4,1.654,17.18
15.78,69.12,1.39,17.12
16.85,68.13,1.387,20.35
17.45,58.65,0.698,28.08
19.1,53.98,0.9,26.89
17.6,65.79,0.866,15.71
17.15,55.39,0.865,29.6
17.69,45.67,1.086,30.01
14.15,52.38,1.142,16.43
13.01,77.8,1.112,13.73
15.79,70.9,0.879,21.1
16.54,71.4,0.7,23.15
18.39,60.25,0.827,22.99
19.81,51.68,0.986,26.99
21.71,47.04,1.085,29.48
21.58,43.06,2.205,23.58
18.82,64.52,2.863,21.61
18.24,64.03,0.562,25.45
21.55,52.3,0.969,30.44
23.67,47.94,1.069,30.01
24.83,44.54,0.871,29.7
27.2,36.88,1.115,22.23
28.22,27.3,1.445,30.28
26.22,37.13,1.362,20.84
22.79,61.4,0.89,27.35
26.03,50.43,0.731,29.17
28.54,37.96,1.471,29.44
27.07,43.22,0.838,28.86
27.49,42.12,0.916,29.05
28.93,34.11,1.326,27.19
27.65,31.07,1.382,29.39
27.25,29.75,1.431,29.5
22.81,37.06,2.195,23.66
20.6,35.09,1.186,30.29
23.32,32.46,1.171,29.81
26.33,39.03,1.989,28.74
23.46,33.32,2.746,29.87
21.22,32.46,1.331,29.98
22.11,37.3,0.894,27.36
25.14,38.76,1.125,29.49
25.11,30.01,1.505,28.14
24.48,38.62,2.195,29.27
21.55,46.9,2.041,24.11
19.86,43.19,0.783,29.46
23.15,37.2,1.015,29.2
23.9,47.46,1.162,28.6
22.57,51.06,0.997,21.25
23.62,52.59,0.642,27.79
26.03,44.68,0.789,28.55
29.8,35.93,1.15,27.01
29.03,33.2,2.156,25.89
27.34,36.7,0.848,28.02
26.21,33.16,1.053,28.02
29.26,36.98,1.277,26.79
27,24.13,2.374,27.44
25.33,36.21,3.23,28.14
26.07,39.12,2.191,27.95
26.33,31.29,1.532,28.43
25.15,36.01,1.978,27.68
24.6,31.85,1.301,28.15
24.9,33.73,1.339,28.4
25.18,31.65,2.06,27.69
25.99,38.98,1.53,25.83
26.35,38.28,0.827,27.03
29.96,37.14,1.024,24.25
29.65,35.41,1.019,26.54
29.51,31.35,1.325,24.62
27.81,29.72,1.583,25.25
26.81,23.44,2.167,27.27
23.66,35.77,0.859,27.25
25.1,40.33,0.882,25.16
26.65,34.31,1.304,25.95
26.33,32.81,2.927,25.36
23.51,47.04,3.544,22.83
21.97,36,0.809,24.68
21.99,40.17,1.99,18.56
19.6,34.28,0.872,26.88
20.15,36.1,1.45,22.47
21.69,46.87,1.01,25.98
23.34,36.42,0.926,25.82
23.2,35.71,1.567,25.59
22.04,36.3,0.898,25.65
25.61,36.66,1.163,23.77
26.04,32.34,1.245,22.83
24.43,45.37,0.998,22.26
25.1,42.55,1.153,24.44
24.19,35.07,0.837,24.49
26.84,44.87,1.005,22.77
26.94,44.04,1.422,20.97
26.42,41.72,1.031,20.55
27.11,32.64,1.308,23.09
23.22,41.69,1.654,19.05
22.57,41.16,1.209,22.78
22.45,43.54,0.788,22.22
22.53,40.67,1.228,21.39
21.22,42.44,1.689,22.89
20.51,47.48,1.675,21.26
19.74,53.02,2.703,19.55
19.16,58.02,2.017,15.47
18.5,48.32,0.802,22.38
24.48,53,1.547,19.86
22.78,64.31,0.975,10.7
20.96,65.77,0.736,11.95
21.68,51.51,2.052,20.37
16.91,36.93,1.129,21.75
15.83,43.33,0.737,21.93
16.18,42.18,0.543,22.06
18.34,36.68,0.834,21.76
19.67,38.38,0.749,21.1
20.84,40.45,0.896,19.55
20.75,49.07,1.153,14.12
20.12,51.02,0.67,19.75
20.78,51.3,0.634,18.39
19.34,64.32,0.667,11.69
18.7,72.1,1.831,14.99
18.31,64.29,0.732,16.61
17.47,52.79,0.801,18.87
15.55,60.72,0.911,16.51
15.89,53.22,0.754,19.65
16.72,58.68,1.441,16.46
14.27,72.5,0.707,4.878
15.98,59.33,0.668,18.87
14.85,57.52,0.618,18.93
14.91,49.88,0.778,17.99
16.46,40.89,1.746,18.89
12.61,46.74,1.022,18.86
10.26,50.9,0.625,18.23
12.2,45.75,0.793,18.31
13.48,43.59,0.885,18.21
12.21,59.09,0.696,7.27
12.32,70.4,0.729,10.87
14,50.71,1.101,17.08
17.94,52.58,1.752,8.52
17.54,67.5,2.466,9.14
17.72,80.5,0.95,11.7
16.59,82.9,0.592,9.27
16.65,76.3,0.426,13.61
16,76.9,0.454,14.48
16.85,67.55,0.769,14.29
17.72,68.1,0.848,13.37
14.02,90.6,0.251,3.385
16.81,75.5,0.837,11.13
18.33,70.6,0.858,11.33
16.32,80.1,0.646,8.61
10.84,78.1,1.157,2.55
10.55,79,0.747,5.875
12.03,72.3,0.656,11.95
12.59,75.1,0.474,13.74
12.53,77.3,0.505,13.53
13.06,75.7,0.693,13.4
8.27,85.3,1.179,1.132
6.054,70.4,1.53,10.88
7.01,81.9,1.899,2.329
9.19,88.2,0.904,2.415
7.92,80.2,0.404,6.395
8.56,75.1,1.175,9.43
6.932,81.4,0.367,7.32
6.811,82.8,1.117,7.3
7.36,79.6,0.729,8.09
7.04,78.2,1.188,9.65
7.51,86.3,0.641,7.07
9.27,82.8,0.76,6.484
6.247,85.4,0.402,9.58
7.51,82.4,0.471,10.87
7.89,84.3,0.478,6.088
8.45,70.3,0.984,10.09
5.794,70.3,0.74,11.45
5.95,68.74,0.676,11.33
4.889,79.1,0.39,11.11
4.483,78.1,0.367,11.17
